;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new;total_cycle_duration_new
39;15088;PE;FRAME FS813+36,AFT UPPER PANEL, SHEET M;programme_2;code_filiere_6;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_20;supplier_20;2;Speedshop;4;48.1282840237;1;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;4.0;Speedshop;40.0;40.0;0.030193009;0.074459583;80.0;80.0;0.024154407;0.051241914;devise_2;-176;1383868800000000000;1387238400000000000;1396915200000000000;1399593600000000000;1401753600000000000;1401408000000000000;1401408000000000000;1401753600000000000;1402444800000000000;1397001600000000000;18576000.0
40;15088;PE;FRAME FS813+36,AFT UPPER PANEL, SHEET M;programme_2;code_filiere_6;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_20;supplier_20;2;Speedshop;4;48.1282840237;1;Stock Available;Stock disponible;supplier_20;fournisseur_20;B00;False;False;4.0;Speedshop;30.0;30.0;0.126165261;0.018536847;60.0;60.0;0.126165261;0.018536847;devise_2;-176;1383868800000000000;1387238400000000000;1396915200000000000;1399593600000000000;1401753600000000000;1401408000000000000;1401408000000000000;1401753600000000000;1402444800000000000;1397779200000000000;18576000.0
41;15088;PE;FRAME FS813+36,AFT UPPER PANEL, SHEET M;programme_2;code_filiere_6;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_9;supplier_9;2;Speedshop;2;40.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;4.0;Speedshop;40.0;40.0;0.030193009;0.074459583;80.0;80.0;0.024154407;0.051241914;devise_2;-301;1383868800000000000;1387238400000000000;1396915200000000000;1400025600000000000;1412726400000000000;1413504000000000000;1413244800000000000;1401926400000000000;1413244800000000000;1397001600000000000;29376000.0
42;15088;PE;FRAME FS813+36,AFT UPPER PANEL, SHEET M;programme_2;code_filiere_6;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_20;supplier_20;1;Speedshop;4;48.1282840237;3;Stock Available;Stock disponible;supplier_20;fournisseur_20;B00;False;False;4.0;Speedshop;30.0;30.0;0.126165261;0.018536847;60.0;60.0;0.126165261;0.018536847;devise_2;-167;1383868800000000000;1387238400000000000;1396915200000000000;1399593600000000000;1401753600000000000;1401235200000000000;1401408000000000000;1401753600000000000;1401667200000000000;1397779200000000000;17798400.0
43;15088;PE;FRAME FS813+36,AFT UPPER PANEL, SHEET M;programme_2;code_filiere_6;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_20;supplier_20;1;Speedshop;4;48.1282840237;3;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;4.0;Speedshop;40.0;40.0;0.030193009;0.074459583;80.0;80.0;0.024154407;0.051241914;devise_2;-167;1383868800000000000;1387238400000000000;1396915200000000000;1399593600000000000;1401753600000000000;1401235200000000000;1401408000000000000;1401753600000000000;1401667200000000000;1397001600000000000;17798400.0
44;15088;PE;FRAME FS813+36,AFT UPPER PANEL, SHEET M;programme_2;code_filiere_6;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_9;supplier_9;1;Speedshop;4;40.0;2;Stock Available;Stock disponible;supplier_20;fournisseur_20;B00;False;False;4.0;Speedshop;30.0;30.0;0.126165261;0.018536847;60.0;60.0;0.126165261;0.018536847;devise_2;-182;1383868800000000000;1387238400000000000;1396915200000000000;1400025600000000000;1401926400000000000;1402876800000000000;1402876800000000000;1401926400000000000;1402963200000000000;1397779200000000000;19094400.0
45;15088;PE;FRAME FS813+36,AFT UPPER PANEL, SHEET M;programme_2;code_filiere_6;2.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_9;supplier_9;1;Speedshop;4;40.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;4.0;Speedshop;40.0;40.0;0.030193009;0.074459583;80.0;80.0;0.024154407;0.051241914;devise_2;-182;1383868800000000000;1387238400000000000;1396915200000000000;1400025600000000000;1401926400000000000;1402876800000000000;1402876800000000000;1401926400000000000;1402963200000000000;1397001600000000000;19094400.0
46;15089;PE;FRAME FS489, FWD UPPER PANEL;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;F3;P2_MSN1;P0;B;2.0;144-005;B0BAMS516003K4-09;fournisseur_9;supplier_9;1;Speedshop;2;40.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;2.0;Speedshop;40.0;40.0;0.030193009;0.074459583;80.0;80.0;0.024154407;0.051241914;devise_2;-187;1384300800000000000;1386892800000000000;1396915200000000000;1399939200000000000;1401926400000000000;1402876800000000000;1402876800000000000;1401926400000000000;1403049600000000000;1397001600000000000;18748800.0
47;15090;PE;FRAME FS609.4, AFT UPPER PANEL, SHEET ME;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E3;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_9;supplier_9;1;Speedshop;2;40.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;2.0;Speedshop;40.0;40.0;0.030193009;0.068763068;80.0;80.0;0.024154407;0.049931688;devise_2;-170;1383868800000000000;1387238400000000000;1396915200000000000;1399939200000000000;1400544000000000000;1401235200000000000;1401840000000000000;1401926400000000000;1401926400000000000;1397001600000000000;18057600.0
48;15092;PE;FRAME FS654.5, AFT UPPER PANEL, SHEET ME;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;E2;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-07;fournisseur_9;supplier_9;1;Speedshop;2;40.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;2.0;Speedshop;40.0;40.0;0.030193009;0.074897532;80.0;80.0;0.024154407;0.049931688;devise_2;-176;1383868800000000000;1387238400000000000;1396915200000000000;1399939200000000000;1400544000000000000;1401840000000000000;1401840000000000000;1401926400000000000;1402444800000000000;1397001600000000000;18576000.0
49;15099;PE;STRINGER RUN-OUT;programme_2;code_filiere_19;1.0;magasin_14;False;False;famille_code_filiere_3;B0511039BE;AMS-QQ-A-200/11;A3;P2_MSN1;P0;B;2.0;144-005;B0511039BE;fournisseur_12;supplier_12;1;Standard;2;36.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Standard;36.0;36.0;0.019670745;0.004386204;72.0;72.0;0.019670745;0.004386138;devise_2;-52;1385596800000000000;1394496000000000000;1385942400000000000;1392681600000000000;1393372800000000000;1396569600000000000;1396569600000000000;1390780800000000000;1398988800000000000;1386115200000000000;13392000.0
50;15100;PE;STRINGER RUN-OUT;programme_2;code_filiere_19;1.0;magasin_14;False;False;famille_code_filiere_3;B0511039BE;AMS-QQ-A-200/11;A4;P2_MSN1;P0;B;2.0;144-005;B0511039BE;fournisseur_12;supplier_12;1;Standard;2;36.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Standard;36.0;36.0;0.019670745;0.004386204;72.0;72.0;0.019670745;0.004386138;devise_2;-36;1385596800000000000;1394496000000000000;1385942400000000000;1392681600000000000;1393372800000000000;1396569600000000000;1397174400000000000;1390780800000000000;1397606400000000000;1386115200000000000;12009600.0
51;15107;PE;FLOOR SILL;programme_2;code_filiere_16;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A4;P2_MSN1;P0;B;2.0;144-005;B0QQA25012I4-01;fournisseur_12;supplier_12;2;Speedshop;1;35.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Speedshop;35.0;35.0;0.060114281;0.008189703;70.0;70.0;0.060114281;0.00349469;devise_2;-115;1387756800000000000;1390262400000000000;1388361600000000000;1394755200000000000;1397606400000000000;1399852800000000000;1399939200000000000;1392768000000000000;1400198400000000000;1388448000000000000;12441600.0
52;15107;PE;FLOOR SILL;programme_2;code_filiere_16;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A4;P2_MSN1;P0;B;2.0;144-005;B0QQA25012I4-01;fournisseur_12;supplier_12;1;Speedshop;5;35.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Speedshop;35.0;35.0;0.060114281;0.008189703;70.0;70.0;0.060114281;0.00349469;devise_2;-115;1387756800000000000;1390262400000000000;1388361600000000000;1394755200000000000;1397606400000000000;1399852800000000000;1399939200000000000;1392768000000000000;1400198400000000000;1388448000000000000;12441600.0
53;15111;PE;ANGLE;programme_2;code_filiere_10;2.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A3;P2_MSN1;P0;B;2.0;144-005;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Speedshop;10;36.0;10;Stock Available;Stock disponible;supplier_11;fournisseur_11;B00;False;False;5.0;Speedshop;36.0;38.9047501237;0.019180109;0.001012372;72.0;77.8095002474;0.012786739;0.000506186;devise_2;-121;1388016000000000000;1390262400000000000;1388361600000000000;1397174400000000000;1396569600000000000;1400630400000000000;1400630400000000000;1393200000000000000;1400716800000000000;1388707200000000000;12700800.0
54;15112;PE;ANGLE;programme_2;code_filiere_10;2.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A3;P2_MSN1;P0;B;2.0;144-005;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Speedshop;10;36.0;10;Stock Available;Stock disponible;supplier_11;fournisseur_11;B00;False;False;5.0;Speedshop;36.0;38.9047501237;0.019180109;0.001012372;72.0;77.8095002474;0.012786739;0.000506186;devise_2;-105;1388016000000000000;1390262400000000000;1388361600000000000;1397174400000000000;1396569600000000000;1398643200000000000;1399334400000000000;1393200000000000000;1399334400000000000;1388707200000000000;11318400.0
55;15116;PE;ANGLE;programme_2;code_filiere_10;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;B.1;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Standard;5;43.0;5;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Standard;36.0;36.0;0.019180109;0.001315811;72.0;72.0;0.012786739;0.000657906;devise_2;12;1391385600000000000;1400457600000000000;1391472000000000000;1397088000000000000;1397779200000000000;1398643200000000000;1399334400000000000;1397001600000000000;1399420800000000000;1391731200000000000;8035200.0
56;15117;PE;ANGLE;programme_2;code_filiere_10;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.3;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Standard;5;43.0;5;Stock Available;Stock disponible;supplier_11;fournisseur_11;B00;False;False;5.0;Standard;36.0;36.0;0.019180109;0.00123746;72.0;72.0;0.012786739;0.000618806;devise_2;-12;1391472000000000000;1397779200000000000;1392076800000000000;1397174400000000000;1397779200000000000;1398643200000000000;1398643200000000000;1397088000000000000;1398816000000000000;1392076800000000000;7344000.0
57;15118;PE;ANGLE;programme_2;code_filiere_10;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.3;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Standard;5;43.0;5;Stock Available;Stock disponible;supplier_11;fournisseur_11;B00;False;False;5.0;Standard;36.0;36.0;0.019180109;0.00123746;72.0;72.0;0.012786739;0.000618806;devise_2;-17;1391472000000000000;1397779200000000000;1392076800000000000;1397174400000000000;1397779200000000000;1398643200000000000;1398988800000000000;1397088000000000000;1399248000000000000;1392076800000000000;7776000.0
58;15119;PE;ANGLE;programme_2;code_filiere_6;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;A.4;P2_MSN1;P0;B;2.0;-;B0QQA25012I6-01;fournisseur_18;supplier_18;1;Standard;2;30.0;2;Stock Available;Stock disponible;supplier_18;fournisseur_18;B00;False;False;2.0;Speedshop;45.0;45.0;0.116095138;0.03298556;90.0;90.0;0.116095138;0.03298556;devise_2;-83;1391558400000000000;1394755200000000000;1392076800000000000;1392163200000000000;1399852800000000000;1399852800000000000;1400025600000000000;1395792000000000000;1401926400000000000;1392076800000000000;10368000.0
59;15120;PE;ROOT FRAME FS761 LH;programme_2;code_filiere_14;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.5;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-02;fournisseur_9;supplier_9;1;Speedshop;5;25.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;5.0;Speedshop;25.0;25.0;0.020421042;0.025662397;50.0;50.0;0.013614028;0.017108265;devise_2;-38;1392854400000000000;1396828800000000000;1393286400000000000;1395273600000000000;1397606400000000000;1400457600000000000;1399852800000000000;1396915200000000000;1400112000000000000;1393891200000000000;7257600.0
60;15121;PE;ROOT FRAME FS761 RH;programme_2;code_filiere_14;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-02;fournisseur_9;supplier_9;1;Speedshop;5;25.0;2;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;5.0;Speedshop;25.0;25.0;0.020421042;0.025662397;50.0;50.0;0.013614028;0.017108265;devise_2;-38;1392854400000000000;1396828800000000000;1393286400000000000;1395273600000000000;1397606400000000000;1400457600000000000;1399852800000000000;1396915200000000000;1400112000000000000;1393891200000000000;7257600.0
61;15121;PE;ROOT FRAME FS761 RH;programme_2;code_filiere_14;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-02;fournisseur_9;supplier_9;2;Speedshop;5;25.0;3;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;5.0;Speedshop;25.0;25.0;0.020421042;0.025662397;50.0;50.0;0.013614028;0.017108265;devise_2;-44;1392854400000000000;1396828800000000000;1393286400000000000;1395273600000000000;1397606400000000000;1398816000000000000;1400630400000000000;1396915200000000000;1400630400000000000;1393891200000000000;7776000.0
62;15122;PE;STGR8 RH OWEED LINTEL FWD JOINT;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;B.2;P2_MSN1;P0;B;2.0;176-002;B0BAMS516003K4-02;fournisseur_9;supplier_9;1;Speedshop;6;30.0;6;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;6.0;Speedshop;30.0;30.0;0.03357923;0.025938512;60.0;60.0;0.022386153;0.017292291;devise_2;-9;1392854400000000000;1401148800000000000;1396224000000000000;1399939200000000000;1402272000000000000;1401062400000000000;1401753600000000000;1401062400000000000;1401926400000000000;1397433600000000000;9072000.0
63;15123;PE;DOUBLER;programme_2;code_filiere_10;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;B.3;P2_MSN1;P1;B;2.0;-;B0QQA2505A0-09;fournisseur_11;supplier_11;1;Speedshop;5;36.0;5;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;36.0;36.0;0.021874835;0.010903499;72.0;72.0;0.014583223;0.006111114;devise_2;-112;1393286400000000000;1394755200000000000;1393372800000000000;1401753600000000000;1399852800000000000;1404259200000000000;1404345600000000000;1398124800000000000;1404432000000000000;1393459200000000000;11145600.0
64;15124;PE;PLATE;programme_2;code_filiere_10;4.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;B4;P2_MSN1;P0;B;2.0;144-005;B0QQA2505A0-02;fournisseur_11;supplier_11;1;Speedshop;10;36.0;10;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;10.0;Standard;200.93254717;38.9047501237;0.019180109;0.000741238;401.86509434;77.8095002474;0.012786739;0.000370619;devise_2;-132;1386892800000000000;1387238400000000000;1408924800000000000;1397174400000000000;1396569600000000000;1398384000000000000;1398384000000000000;1395360000000000000;1398643200000000000;1390176000000000000;11750400.0
65;15124;PE;PLATE;programme_2;code_filiere_10;4.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;B4;P2_MSN1;P0;B;2.0;144-005;B0QQA2505A0-02;fournisseur_11;supplier_11;2;Standard;8;28.0;8;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;10.0;Standard;200.93254717;38.9047501237;0.019180109;0.000741238;401.86509434;77.8095002474;0.012786739;0.000370619;devise_2;-290;1386892800000000000;1387238400000000000;1408924800000000000;1408665600000000000;1412121600000000000;1412121600000000000;1412208000000000000;1412121600000000000;1412294400000000000;1390176000000000000;25401600.0
66;15125;PE;PLATE;programme_2;code_filiere_10;2.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;B5;P2_MSN1;P0;B;2.0;144-005;B0QQA2505A0-02;fournisseur_11;supplier_11;1;Speedshop;10;36.0;10;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;10.0;Standard;200.93254717;38.9047501237;0.019180109;0.000741238;401.86509434;77.8095002474;0.012786739;0.000370619;devise_2;-132;1386892800000000000;1387238400000000000;1387238400000000000;1397174400000000000;1396569600000000000;1398384000000000000;1398384000000000000;1395360000000000000;1398643200000000000;1390176000000000000;11750400.0
67;15127;PE;FRAME FS437, FWD LOWER PANEL;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.6;P2_MSN1;P0;B;2.0;176-002;B0BAMS516003K4-02;fournisseur_18;supplier_18;1;Standard;2;35.0;2;Stock Available;Stock disponible;supplier_18;fournisseur_18;B00;False;False;2.0;Speedshop;35.0;35.0;0.025362127;0.016265578;70.0;70.0;0.025362127;0.016265578;devise_2;-60;1394668800000000000;1392595200000000000;1394668800000000000;1397001600000000000;1399939200000000000;1397606400000000000;1397779200000000000;1399939200000000000;1397779200000000000;1395360000000000000;3110400.0
68;15128;PE;DOUBLER;programme_2;code_filiere_10;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.4;P2_MSN1;P1;B;2.0;176-002;B0QQA2505A1-05;fournisseur_11;supplier_11;2;Speedshop;1;19.0;1;Stock Available;Stock disponible;supplier_11;fournisseur_11;B00;False;False;5.0;Speedshop;19.0;19.0;0.021874835;0.010166439;38.0;38.0;0.014583223;0.00525615;devise_2;-161;1394755200000000000;1396828800000000000;1395014400000000000;1401667200000000000;1410480000000000000;1410480000000000000;1410480000000000000;1397779200000000000;1410739200000000000;1395273600000000000;15984000.0
69;15128;PE;DOUBLER;programme_2;code_filiere_10;1.0;magasin_13;False;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A.4;P2_MSN1;P1;B;2.0;176-002;B0QQA2505A1-05;fournisseur_11;supplier_11;1;Speedshop;5;19.0;4;Stock Available;Stock disponible;supplier_11;fournisseur_11;B00;False;False;5.0;Speedshop;19.0;19.0;0.021874835;0.010166439;38.0;38.0;0.014583223;0.00525615;devise_2;-112;1394755200000000000;1396828800000000000;1395014400000000000;1401667200000000000;1397779200000000000;1406160000000000000;1406246400000000000;1397779200000000000;1406505600000000000;1395273600000000000;11750400.0
70;15131;PE;FRAME 22, FWD UPPER PANEL;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A7;P2_MSN1;P0;B;2.0;144-005;B0BAMS516003K4-02;fournisseur_12;supplier_12;1;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Speedshop;25.0;30.0;0.128320287;0.070619334;50.0;60.0;0.128320287;0.028334025;devise_2;-98;1395273600000000000;1392681600000000000;1395705600000000000;1399334400000000000;1398729600000000000;1400803200000000000;1401062400000000000;1398988800000000000;1401148800000000000;1395792000000000000;5875200.0
71;15138;PE;FRAME FS437, FWD LOWER PANEL;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;B.2;P2_MSN1;P0;B;2.0;176-002;B0BAMS516003K4-02;fournisseur_18;supplier_18;1;Standard;2;35.0;2;Stock Available;Stock disponible;supplier_18;fournisseur_18;B00;False;False;2.0;Speedshop;35.0;35.0;0.025362127;0.016265578;70.0;70.0;0.025362127;0.016265578;devise_2;-60;1395273600000000000;1392595200000000000;1395360000000000000;1397001600000000000;1399939200000000000;1397606400000000000;1397779200000000000;1399939200000000000;1397779200000000000;1395360000000000000;2505600.0
